make,model,year_from,year_to,failure_reason,rfr_id,rfr_type_code,severity,frequency,pass_rate,total_tests
FIAT,AUTO-TRAIL V,2020,2024,30858,30858,P,Low,0.0933,0.8933,150
FIAT,AUTO-TRAIL V,2020,2024,31195,31195,A,Low,0.0267,0.8933,150
FIAT,AUTO-TRAIL V,2020,2024,31194,31194,A,Low,0.02,0.8933,150
FIAT,AUTO-TRAIL V,2020,2024,30329,30329,A,Low,0.0133,0.8933,150
FIAT,AUTO-TRAIL V,2020,2024,30516,30516,A,Low,0.0133,0.8933,150
FIAT,AUTO-TRAIL V,2020,2024,31215,31215,A,Low,0.0133,0.8933,150
FIAT,AUTO-TRAIL V,2020,2024,31793,31793,F,High,0.0067,0.8933,150
FIAT,AUTO-TRAIL V,2020,2024,30896,30896,P,Low,0.0067,0.8933,150
FIAT,AUTO-TRAIL V,2020,2024,30493,30493,A,Low,0.0067,0.8933,150
MERCEDES-BENZ,CL 500,2000,2004,30305,30305,A,Low,0.8238,0.7839,1453
MERCEDES-BENZ,CL 500,2000,2004,31940,31940,A,Low,0.404,0.7839,1453
MERCEDES-BENZ,CL 500,2000,2004,31194,31194,A,Low,0.3806,0.7839,1453
MERCEDES-BENZ,CL 500,2000,2004,10019,10019,A,Low,0.3138,0.7839,1453
MERCEDES-BENZ,CL 500,2000,2004,31325,31325,M,Low,0.2994,0.7839,1453
MERCEDES-BENZ,CL 500,2000,2004,30823,30823,M,Low,0.2698,0.7839,1453
MERCEDES-BENZ,CL 500,2000,2004,30335,30335,A,Low,0.2189,0.7839,1453
MERCEDES-BENZ,CL 500,2000,2004,32115,32115,A,Low,0.1824,0.7839,1453
MERCEDES-BENZ,CL 500,2000,2004,30329,30329,A,Low,0.181,0.7839,1453
MERCEDES-BENZ,CL 500,2000,2004,32037,32037,A,Low,0.1721,0.7839,1453
JEEP,COMPASS,2005,2009,31322,31322,F,High,0.62,0.48,50
JEEP,COMPASS,2005,2009,30335,30335,A,Low,0.32,0.48,50
JEEP,COMPASS,2005,2009,31321,31321,F,High,0.28,0.48,50
JEEP,COMPASS,2005,2009,31084,31084,M,Low,0.28,0.48,50
JEEP,COMPASS,2005,2009,30329,30329,A,Low,0.26,0.48,50
JEEP,COMPASS,2005,2009,31322,31322,A,Low,0.24,0.48,50
JEEP,COMPASS,2005,2009,31407,31407,A,Low,0.22,0.48,50
JEEP,COMPASS,2005,2009,31533,31533,A,Low,0.22,0.48,50
JEEP,COMPASS,2005,2009,32115,32115,A,Low,0.2,0.48,50
JEEP,COMPASS,2005,2009,31485,31485,F,High,0.2,0.48,50
VOLVO,XC40 INSCRPT,2020,2024,31194,31194,A,Low,0.3557,0.9192,1164
VOLVO,XC40 INSCRPT,2020,2024,30329,30329,A,Low,0.0713,0.9192,1164
VOLVO,XC40 INSCRPT,2020,2024,31195,31195,A,Low,0.061,0.9192,1164
VOLVO,XC40 INSCRPT,2020,2024,10003,10003,A,Low,0.0576,0.9192,1164
VOLVO,XC40 INSCRPT,2020,2024,31189,31189,F,High,0.043,0.9192,1164
VOLVO,XC40 INSCRPT,2020,2024,30333,30333,A,Low,0.0335,0.9192,1164
VOLVO,XC40 INSCRPT,2020,2024,31186,31186,F,High,0.0292,0.9192,1164
VOLVO,XC40 INSCRPT,2020,2024,30823,30823,M,Low,0.0206,0.9192,1164
VOLVO,XC40 INSCRPT,2020,2024,30335,30335,A,Low,0.0198,0.9192,1164
VOLVO,XC40 INSCRPT,2020,2024,32037,32037,A,Low,0.0189,0.9192,1164
DODGE,CHARGER,2010,2014,30913,30913,M,Low,0.4717,0.8396,106
DODGE,CHARGER,2010,2014,30329,30329,A,Low,0.434,0.8396,106
DODGE,CHARGER,2010,2014,30895,30895,P,Low,0.3396,0.8396,106
DODGE,CHARGER,2010,2014,30870,30870,F,High,0.1509,0.8396,106
DODGE,CHARGER,2010,2014,30616,30616,F,High,0.1509,0.8396,106
DODGE,CHARGER,2010,2014,30616,30616,A,Low,0.1132,0.8396,106
DODGE,CHARGER,2010,2014,31885,31885,F,High,0.0943,0.8396,106
DODGE,CHARGER,2010,2014,30335,30335,A,Low,0.0943,0.8396,106
DODGE,CHARGER,2010,2014,31321,31321,A,Low,0.0849,0.8396,106
DODGE,CHARGER,2010,2014,30478,30478,F,High,0.0755,0.8396,106
SMART,ROADSTER SPEEDSILVER,2000,2004,30335,30335,A,Low,0.3103,0.8448,58
SMART,ROADSTER SPEEDSILVER,2000,2004,30478,30478,A,Low,0.1379,0.8448,58
SMART,ROADSTER SPEEDSILVER,2000,2004,30305,30305,A,Low,0.1207,0.8448,58
SMART,ROADSTER SPEEDSILVER,2000,2004,32018,32018,A,Low,0.1034,0.8448,58
SMART,ROADSTER SPEEDSILVER,2000,2004,32037,32037,A,Low,0.1034,0.8448,58
SMART,ROADSTER SPEEDSILVER,2000,2004,31940,31940,A,Low,0.1034,0.8448,58
SMART,ROADSTER SPEEDSILVER,2000,2004,31397,31397,A,Low,0.069,0.8448,58
SMART,ROADSTER SPEEDSILVER,2000,2004,31194,31194,A,Low,0.069,0.8448,58
SMART,ROADSTER SPEEDSILVER,2000,2004,31226,31226,A,Low,0.069,0.8448,58
SMART,ROADSTER SPEEDSILVER,2000,2004,31194,31194,F,High,0.0517,0.8448,58
BMW,220D LUXURY,2015,2019,32037,32037,A,Low,0.8296,0.9283,223
BMW,220D LUXURY,2015,2019,30335,30335,A,Low,0.7309,0.9283,223
BMW,220D LUXURY,2015,2019,31194,31194,A,Low,0.4978,0.9283,223
BMW,220D LUXURY,2015,2019,30329,30329,A,Low,0.1211,0.9283,223
BMW,220D LUXURY,2015,2019,31164,31164,A,Low,0.1076,0.9283,223
BMW,220D LUXURY,2015,2019,31321,31321,A,Low,0.0717,0.9283,223
BMW,220D LUXURY,2015,2019,31195,31195,A,Low,0.0673,0.9283,223
BMW,220D LUXURY,2015,2019,10001,10001,A,Low,0.0538,0.9283,223
BMW,220D LUXURY,2015,2019,31322,31322,A,Low,0.0448,0.9283,223
BMW,220D LUXURY,2015,2019,10003,10003,A,Low,0.0404,0.9283,223
TOYOTA,SUPRA FUJI,2020,2024,31194,31194,A,Low,1.4309,1.0,123
TOYOTA,SUPRA FUJI,2020,2024,31195,31195,A,Low,0.0163,1.0,123
TOYOTA,SUPRA FUJI,2020,2024,31186,31186,A,Low,0.0081,1.0,123
TOYOTA,SUPRA FUJI,2020,2024,10001,10001,A,Low,0.0081,1.0,123
TOYOTA,SUPRA FUJI,2020,2024,32037,32037,A,Low,0.0081,1.0,123
NISSAN,INTERSTAR,2000,2004,30012,30012,F,High,0.3061,0.6224,98
NISSAN,INTERSTAR,2000,2004,30305,30305,A,Low,0.2857,0.6224,98
NISSAN,INTERSTAR,2000,2004,30329,30329,A,Low,0.2041,0.6224,98
NISSAN,INTERSTAR,2000,2004,30335,30335,A,Low,0.1939,0.6224,98
NISSAN,INTERSTAR,2000,2004,31321,31321,A,Low,0.1939,0.6224,98
NISSAN,INTERSTAR,2000,2004,31604,31604,M,Low,0.1837,0.6224,98
NISSAN,INTERSTAR,2000,2004,31485,31485,F,High,0.1837,0.6224,98
NISSAN,INTERSTAR,2000,2004,30499,30499,F,High,0.1633,0.6224,98
NISSAN,INTERSTAR,2000,2004,31940,31940,A,Low,0.1633,0.6224,98
NISSAN,INTERSTAR,2000,2004,32037,32037,A,Low,0.1429,0.6224,98
SMART,FORTWO PULSE,2005,2009,30305,30305,A,Low,0.3993,0.6466,283
SMART,FORTWO PULSE,2005,2009,32019,32019,A,Low,0.3145,0.6466,283
SMART,FORTWO PULSE,2005,2009,32037,32037,A,Low,0.212,0.6466,283
SMART,FORTWO PULSE,2005,2009,31194,31194,A,Low,0.2014,0.6466,283
SMART,FORTWO PULSE,2005,2009,30312,30312,M,Low,0.1767,0.6466,283
SMART,FORTWO PULSE,2005,2009,30335,30335,A,Low,0.1696,0.6466,283
SMART,FORTWO PULSE,2005,2009,30329,30329,A,Low,0.159,0.6466,283
SMART,FORTWO PULSE,2005,2009,31533,31533,A,Low,0.1519,0.6466,283
SMART,FORTWO PULSE,2005,2009,31397,31397,A,Low,0.1378,0.6466,283
SMART,FORTWO PULSE,2005,2009,31538,31538,A,Low,0.1272,0.6466,283
GENERAL MOTORS,CADILLAC,2010,2014,31501,31501,A,Low,2.2222,0.7639,72
GENERAL MOTORS,CADILLAC,2010,2014,30333,30333,F,High,0.4444,0.7639,72
GENERAL MOTORS,CADILLAC,2010,2014,30329,30329,F,High,0.3472,0.7639,72
GENERAL MOTORS,CADILLAC,2010,2014,31194,31194,F,High,0.1111,0.7639,72
GENERAL MOTORS,CADILLAC,2010,2014,32036,32036,F,High,0.1111,0.7639,72
GENERAL MOTORS,CADILLAC,2010,2014,31194,31194,A,Low,0.1111,0.7639,72
GENERAL MOTORS,CADILLAC,2010,2014,31322,31322,A,Low,0.0833,0.7639,72
GENERAL MOTORS,CADILLAC,2010,2014,31321,31321,A,Low,0.0833,0.7639,72
GENERAL MOTORS,CADILLAC,2010,2014,30895,30895,F,High,0.0833,0.7639,72
GENERAL MOTORS,CADILLAC,2010,2014,30478,30478,A,Low,0.0833,0.7639,72
MINI,PACEMAN,2015,2019,31194,31194,A,Low,0.5166,0.8539,6059
MINI,PACEMAN,2015,2019,32037,32037,A,Low,0.1718,0.8539,6059
MINI,PACEMAN,2015,2019,30329,30329,A,Low,0.168,0.8539,6059
MINI,PACEMAN,2015,2019,30335,30335,A,Low,0.1291,0.8539,6059
MINI,PACEMAN,2015,2019,30305,30305,A,Low,0.0733,0.8539,6059
MINI,PACEMAN,2015,2019,31084,31084,M,Low,0.0558,0.8539,6059
MINI,PACEMAN,2015,2019,31195,31195,A,Low,0.0533,0.8539,6059
MINI,PACEMAN,2015,2019,31226,31226,A,Low,0.0454,0.8539,6059
MINI,PACEMAN,2015,2019,31194,31194,F,High,0.0381,0.8539,6059
MINI,PACEMAN,2015,2019,30823,30823,M,Low,0.0366,0.8539,6059
JAGUAR,I-PACE,2020,2024,31194,31194,A,Low,0.3548,0.9368,19978
JAGUAR,I-PACE,2020,2024,32037,32037,A,Low,0.1572,0.9368,19978
JAGUAR,I-PACE,2020,2024,31186,31186,A,Low,0.0814,0.9368,19978
JAGUAR,I-PACE,2020,2024,32036,32036,A,Low,0.0584,0.9368,19978
JAGUAR,I-PACE,2020,2024,30335,30335,A,Low,0.0557,0.9368,19978
JAGUAR,I-PACE,2020,2024,31195,31195,A,Low,0.0529,0.9368,19978
JAGUAR,I-PACE,2020,2024,10001,10001,A,Low,0.047,0.9368,19978
JAGUAR,I-PACE,2020,2024,10003,10003,A,Low,0.0416,0.9368,19978
JAGUAR,I-PACE,2020,2024,30616,30616,A,Low,0.0309,0.9368,19978
JAGUAR,I-PACE,2020,2024,31186,31186,F,High,0.0261,0.9368,19978
SEAT,ATECA XPERIENCE,2020,2024,31194,31194,A,Low,0.2943,0.9172,4373
SEAT,ATECA XPERIENCE,2020,2024,32037,32037,A,Low,0.2536,0.9172,4373
SEAT,ATECA XPERIENCE,2020,2024,32115,32115,A,Low,0.1633,0.9172,4373
SEAT,ATECA XPERIENCE,2020,2024,30329,30329,A,Low,0.1528,0.9172,4373
SEAT,ATECA XPERIENCE,2020,2024,30895,30895,P,Low,0.0649,0.9172,4373
SEAT,ATECA XPERIENCE,2020,2024,31186,31186,A,Low,0.0551,0.9172,4373
SEAT,ATECA XPERIENCE,2020,2024,10001,10001,A,Low,0.0521,0.9172,4373
SEAT,ATECA XPERIENCE,2020,2024,31195,31195,A,Low,0.0446,0.9172,4373
SEAT,ATECA XPERIENCE,2020,2024,30335,30335,A,Low,0.0345,0.9172,4373
SEAT,ATECA XPERIENCE,2020,2024,10003,10003,A,Low,0.0318,0.9172,4373
MERCEDES-BENZ,GLE 300,2020,2024,31194,31194,A,Low,0.2411,0.9504,141
MERCEDES-BENZ,GLE 300,2020,2024,30329,30329,A,Low,0.1631,0.9504,141
MERCEDES-BENZ,GLE 300,2020,2024,31195,31195,A,Low,0.1135,0.9504,141
MERCEDES-BENZ,GLE 300,2020,2024,10001,10001,A,Low,0.0496,0.9504,141
MERCEDES-BENZ,GLE 300,2020,2024,30333,30333,A,Low,0.0284,0.9504,141
MERCEDES-BENZ,GLE 300,2020,2024,30202,30202,A,Low,0.0284,0.9504,141
MERCEDES-BENZ,GLE 300,2020,2024,10003,10003,A,Low,0.0213,0.9504,141
MERCEDES-BENZ,GLE 300,2020,2024,31186,31186,A,Low,0.0213,0.9504,141
MERCEDES-BENZ,GLE 300,2020,2024,30329,30329,F,High,0.0142,0.9504,141
MERCEDES-BENZ,GLE 300,2020,2024,30607,30607,A,Low,0.0142,0.9504,141
LOTUS,ELISE,2010,2014,30335,30335,A,Low,0.1809,0.9026,503
LOTUS,ELISE,2010,2014,31194,31194,A,Low,0.0477,0.9026,503
LOTUS,ELISE,2010,2014,30329,30329,A,Low,0.0398,0.9026,503
LOTUS,ELISE,2010,2014,30865,30865,F,High,0.0358,0.9026,503
LOTUS,ELISE,2010,2014,30823,30823,M,Low,0.0358,0.9026,503
LOTUS,ELISE,2010,2014,30499,30499,F,High,0.0258,0.9026,503
LOTUS,ELISE,2010,2014,32041,32041,F,High,0.0239,0.9026,503
LOTUS,ELISE,2010,2014,32037,32037,A,Low,0.0239,0.9026,503
LOTUS,ELISE,2010,2014,30536,30536,F,High,0.0219,0.9026,503
LOTUS,ELISE,2010,2014,31226,31226,A,Low,0.0159,0.9026,503
JEEP,CHEROKEE ORVIS,1995,1999,31940,31940,A,Low,0.5708,0.6781,233
JEEP,CHEROKEE ORVIS,1995,1999,30305,30305,A,Low,0.4764,0.6781,233
JEEP,CHEROKEE ORVIS,1995,1999,31398,31398,A,Low,0.309,0.6781,233
JEEP,CHEROKEE ORVIS,1995,1999,31942,31942,A,Low,0.2704,0.6781,233
JEEP,CHEROKEE ORVIS,1995,1999,31485,31485,A,Low,0.1803,0.6781,233
JEEP,CHEROKEE ORVIS,1995,1999,30335,30335,A,Low,0.1545,0.6781,233
JEEP,CHEROKEE ORVIS,1995,1999,32019,32019,A,Low,0.1545,0.6781,233
JEEP,CHEROKEE ORVIS,1995,1999,31212,31212,A,Low,0.1502,0.6781,233
JEEP,CHEROKEE ORVIS,1995,1999,31523,31523,A,Low,0.1459,0.6781,233
JEEP,CHEROKEE ORVIS,1995,1999,31130,31130,M,Low,0.1416,0.6781,233
AUSTIN,MINI CHELSEA,1985,1989,31940,31940,A,Low,0.3478,0.5652,92
AUSTIN,MINI CHELSEA,1985,1989,31156,31156,A,Low,0.2609,0.5652,92
AUSTIN,MINI CHELSEA,1985,1989,30823,30823,M,Low,0.2174,0.5652,92
AUSTIN,MINI CHELSEA,1985,1989,31322,31322,A,Low,0.2174,0.5652,92
AUSTIN,MINI CHELSEA,1985,1989,31485,31485,A,Low,0.2174,0.5652,92
AUSTIN,MINI CHELSEA,1985,1989,31876,31876,F,High,0.1739,0.5652,92
AUSTIN,MINI CHELSEA,1985,1989,31156,31156,F,High,0.1739,0.5652,92
AUSTIN,MINI CHELSEA,1985,1989,30858,30858,F,High,0.1739,0.5652,92
AUSTIN,MINI CHELSEA,1985,1989,32037,32037,A,Low,0.1304,0.5652,92
AUSTIN,MINI CHELSEA,1985,1989,32018,32018,A,Low,0.1304,0.5652,92
LOTUS,EVORA S,2005,2009,30750,30750,A,Low,0.2647,0.8676,68
LOTUS,EVORA S,2005,2009,31194,31194,A,Low,0.1324,0.8676,68
LOTUS,EVORA S,2005,2009,31158,31158,F,High,0.1176,0.8676,68
LOTUS,EVORA S,2005,2009,31226,31226,A,Low,0.0882,0.8676,68
LOTUS,EVORA S,2005,2009,30335,30335,A,Low,0.0735,0.8676,68
LOTUS,EVORA S,2005,2009,31268,31268,A,Low,0.0588,0.8676,68
LOTUS,EVORA S,2005,2009,31186,31186,A,Low,0.0441,0.8676,68
LOTUS,EVORA S,2005,2009,32037,32037,A,Low,0.0441,0.8676,68
LOTUS,EVORA S,2005,2009,31321,31321,A,Low,0.0294,0.8676,68
LOTUS,EVORA S,2005,2009,30329,30329,A,Low,0.0294,0.8676,68
SAAB,9-3 LINEAR,2010,2014,31194,31194,A,Low,0.3366,0.6535,101
SAAB,9-3 LINEAR,2010,2014,31407,31407,A,Low,0.2277,0.6535,101
SAAB,9-3 LINEAR,2010,2014,31325,31325,M,Low,0.1584,0.6535,101
SAAB,9-3 LINEAR,2010,2014,30335,30335,A,Low,0.0891,0.6535,101
SAAB,9-3 LINEAR,2010,2014,31452,31452,F,High,0.0891,0.6535,101
SAAB,9-3 LINEAR,2010,2014,31327,31327,F,High,0.0792,0.6535,101
SAAB,9-3 LINEAR,2010,2014,32037,32037,F,High,0.0792,0.6535,101
SAAB,9-3 LINEAR,2010,2014,31383,31383,M,Low,0.0792,0.6535,101
SAAB,9-3 LINEAR,2010,2014,31940,31940,A,Low,0.0693,0.6535,101
SAAB,9-3 LINEAR,2010,2014,31885,31885,F,High,0.0594,0.6535,101
HYUNDAI,AMICA,2005,2009,31194,31194,A,Low,0.2855,0.5575,5134
HYUNDAI,AMICA,2005,2009,30305,30305,A,Low,0.2565,0.5575,5134
HYUNDAI,AMICA,2005,2009,32037,32037,A,Low,0.2287,0.5575,5134
HYUNDAI,AMICA,2005,2009,31226,31226,A,Low,0.1739,0.5575,5134
HYUNDAI,AMICA,2005,2009,31533,31533,A,Low,0.1044,0.5575,5134
HYUNDAI,AMICA,2005,2009,30202,30202,A,Low,0.0949,0.5575,5134
HYUNDAI,AMICA,2005,2009,31940,31940,A,Low,0.0886,0.5575,5134
HYUNDAI,AMICA,2005,2009,31302,31302,A,Low,0.0878,0.5575,5134
HYUNDAI,AMICA,2005,2009,30335,30335,A,Low,0.0871,0.5575,5134
HYUNDAI,AMICA,2005,2009,31194,31194,F,High,0.0779,0.5575,5134
CHEVROLET,CORVETTE,1985,1989,32037,32037,A,Low,0.4902,0.8627,51
CHEVROLET,CORVETTE,1985,1989,31325,31325,M,Low,0.3529,0.8627,51
CHEVROLET,CORVETTE,1985,1989,31002,31002,F,High,0.3529,0.8627,51
CHEVROLET,CORVETTE,1985,1989,30865,30865,F,High,0.1765,0.8627,51
CHEVROLET,CORVETTE,1985,1989,31940,31940,A,Low,0.1569,0.8627,51
CHEVROLET,CORVETTE,1985,1989,31194,31194,A,Low,0.0784,0.8627,51
CHEVROLET,CORVETTE,1985,1989,30860,30860,F,High,0.0784,0.8627,51
CHEVROLET,CORVETTE,1985,1989,30898,30898,F,High,0.0784,0.8627,51
CHEVROLET,CORVETTE,1985,1989,30895,30895,P,Low,0.0392,0.8627,51
CHEVROLET,CORVETTE,1985,1989,32019,32019,A,Low,0.0392,0.8627,51
PEUGEOT,ELDDIS,2020,2024,30477,30477,A,Low,0.0322,0.8847,746
PEUGEOT,ELDDIS,2020,2024,32037,32037,A,Low,0.0282,0.8847,746
PEUGEOT,ELDDIS,2020,2024,31803,31803,F,High,0.0241,0.8847,746
PEUGEOT,ELDDIS,2020,2024,30858,30858,P,Low,0.0228,0.8847,746
PEUGEOT,ELDDIS,2020,2024,32040,32040,M,Low,0.0228,0.8847,746
PEUGEOT,ELDDIS,2020,2024,30898,30898,P,Low,0.0228,0.8847,746
PEUGEOT,ELDDIS,2020,2024,32055,32055,F,High,0.0201,0.8847,746
PEUGEOT,ELDDIS,2020,2024,32049,32049,F,High,0.0147,0.8847,746
PEUGEOT,ELDDIS,2020,2024,30895,30895,P,Low,0.0134,0.8847,746
PEUGEOT,ELDDIS,2020,2024,32049,32049,P,Low,0.0134,0.8847,746
FORD,FUSION,2015,2019,30329,30329,A,Low,1.6324,0.6765,68
FORD,FUSION,2015,2019,30335,30335,A,Low,1.0882,0.6765,68
FORD,FUSION,2015,2019,31194,31194,A,Low,0.7059,0.6765,68
FORD,FUSION,2015,2019,32017,32017,P,Low,0.7059,0.6765,68
FORD,FUSION,2015,2019,32037,32037,A,Low,0.5735,0.6765,68
FORD,FUSION,2015,2019,31002,31002,F,High,0.5294,0.6765,68
FORD,FUSION,2015,2019,31042,31042,F,High,0.2794,0.6765,68
FORD,FUSION,2015,2019,32087,32087,F,High,0.2647,0.6765,68
FORD,FUSION,2015,2019,31008,31008,F,High,0.2647,0.6765,68
FORD,FUSION,2015,2019,32022,32022,F,High,0.2647,0.6765,68
SKODA,ENYAQ IV,2020,2024,31194,31194,A,Low,0.4143,0.8757,4555
SKODA,ENYAQ IV,2020,2024,31186,31186,A,Low,0.0606,0.8757,4555
SKODA,ENYAQ IV,2020,2024,10003,10003,A,Low,0.0544,0.8757,4555
SKODA,ENYAQ IV,2020,2024,31195,31195,A,Low,0.0516,0.8757,4555
SKODA,ENYAQ IV,2020,2024,32037,32037,A,Low,0.0479,0.8757,4555
SKODA,ENYAQ IV,2020,2024,31189,31189,F,High,0.0393,0.8757,4555
SKODA,ENYAQ IV,2020,2024,31186,31186,F,High,0.0375,0.8757,4555
SKODA,ENYAQ IV,2020,2024,30823,30823,M,Low,0.0233,0.8757,4555
SKODA,ENYAQ IV,2020,2024,31194,31194,F,High,0.0228,0.8757,4555
SKODA,ENYAQ IV,2020,2024,10001,10001,A,Low,0.0195,0.8757,4555
MG,ZS,2005,2009,31533,31533,A,Low,0.706,0.6457,398
MG,ZS,2005,2009,31194,31194,A,Low,0.2864,0.6457,398
MG,ZS,2005,2009,30305,30305,A,Low,0.2387,0.6457,398
MG,ZS,2005,2009,30335,30335,A,Low,0.2035,0.6457,398
MG,ZS,2005,2009,31322,31322,A,Low,0.1884,0.6457,398
MG,ZS,2005,2009,32013,32013,A,Low,0.1834,0.6457,398
MG,ZS,2005,2009,32037,32037,A,Low,0.1784,0.6457,398
MG,ZS,2005,2009,31940,31940,A,Low,0.1533,0.6457,398
MG,ZS,2005,2009,31515,31515,A,Low,0.1005,0.6457,398
MG,ZS,2005,2009,31302,31302,A,Low,0.093,0.6457,398
MAZDA,UNCLASSIFIED,2000,2004,31485,31485,F,High,0.8619,0.5857,391
MAZDA,UNCLASSIFIED,2000,2004,30305,30305,A,Low,0.4552,0.5857,391
MAZDA,UNCLASSIFIED,2000,2004,31226,31226,A,Low,0.3913,0.5857,391
MAZDA,UNCLASSIFIED,2000,2004,30335,30335,A,Low,0.3529,0.5857,391
MAZDA,UNCLASSIFIED,2000,2004,31940,31940,A,Low,0.2864,0.5857,391
MAZDA,UNCLASSIFIED,2000,2004,31486,31486,A,Low,0.2762,0.5857,391
MAZDA,UNCLASSIFIED,2000,2004,32037,32037,A,Low,0.2072,0.5857,391
MAZDA,UNCLASSIFIED,2000,2004,31322,31322,A,Low,0.202,0.5857,391
MAZDA,UNCLASSIFIED,2000,2004,31533,31533,A,Low,0.202,0.5857,391
MAZDA,UNCLASSIFIED,2000,2004,10027,10027,A,Low,0.1893,0.5857,391
VOLKSWAGEN,T2,2005,2009,31940,31940,A,Low,0.2264,0.6792,53
VOLKSWAGEN,T2,2005,2009,30774,30774,A,Low,0.2075,0.6792,53
VOLKSWAGEN,T2,2005,2009,31879,31879,F,High,0.1509,0.6792,53
VOLKSWAGEN,T2,2005,2009,30914,30914,M,Low,0.1509,0.6792,53
VOLKSWAGEN,T2,2005,2009,30860,30860,F,High,0.0755,0.6792,53
VOLKSWAGEN,T2,2005,2009,32018,32018,A,Low,0.0566,0.6792,53
VOLKSWAGEN,T2,2005,2009,32037,32037,A,Low,0.0566,0.6792,53
VOLKSWAGEN,T2,2005,2009,31523,31523,F,High,0.0566,0.6792,53
VOLKSWAGEN,T2,2005,2009,31146,31146,A,Low,0.0377,0.6792,53
VOLKSWAGEN,T2,2005,2009,30570,30570,A,Low,0.0377,0.6792,53
SKODA,CITIGO,2015,2019,32037,32037,A,Low,0.283,0.8114,37943
SKODA,CITIGO,2015,2019,31194,31194,A,Low,0.1936,0.8114,37943
SKODA,CITIGO,2015,2019,31322,31322,A,Low,0.0947,0.8114,37943
SKODA,CITIGO,2015,2019,30335,30335,A,Low,0.0937,0.8114,37943
SKODA,CITIGO,2015,2019,30329,30329,A,Low,0.0529,0.8114,37943
SKODA,CITIGO,2015,2019,30333,30333,A,Low,0.0497,0.8114,37943
SKODA,CITIGO,2015,2019,30478,30478,A,Low,0.0301,0.8114,37943
SKODA,CITIGO,2015,2019,31322,31322,F,High,0.0225,0.8114,37943
SKODA,CITIGO,2015,2019,31195,31195,A,Low,0.0202,0.8114,37943
SKODA,CITIGO,2015,2019,31194,31194,F,High,0.0198,0.8114,37943
MERCEDES-BENZ,RAPIDO,2005,2009,31533,31533,A,Low,3.3488,0.8256,86
MERCEDES-BENZ,RAPIDO,2005,2009,30335,30335,A,Low,0.1512,0.8256,86
MERCEDES-BENZ,RAPIDO,2005,2009,31321,31321,A,Low,0.1279,0.8256,86
MERCEDES-BENZ,RAPIDO,2005,2009,31006,31006,M,Low,0.093,0.8256,86
MERCEDES-BENZ,RAPIDO,2005,2009,31195,31195,A,Low,0.0581,0.8256,86
MERCEDES-BENZ,RAPIDO,2005,2009,32048,32048,M,Low,0.0465,0.8256,86
MERCEDES-BENZ,RAPIDO,2005,2009,30968,30968,P,Low,0.0465,0.8256,86
MERCEDES-BENZ,RAPIDO,2005,2009,30858,30858,P,Low,0.0465,0.8256,86
MERCEDES-BENZ,RAPIDO,2005,2009,30479,30479,A,Low,0.0465,0.8256,86
MERCEDES-BENZ,RAPIDO,2005,2009,30305,30305,A,Low,0.0465,0.8256,86
SMC,CG,2015,2019,30994,30994,P,Low,0.1845,0.8932,103
SMC,CG,2015,2019,31156,31156,A,Low,0.1748,0.8932,103
SMC,CG,2015,2019,31194,31194,A,Low,0.1359,0.8932,103
SMC,CG,2015,2019,31322,31322,A,Low,0.1165,0.8932,103
SMC,CG,2015,2019,30865,30865,P,Low,0.0874,0.8932,103
SMC,CG,2015,2019,31321,31321,A,Low,0.0583,0.8932,103
SMC,CG,2015,2019,31538,31538,A,Low,0.0485,0.8932,103
SMC,CG,2015,2019,30750,30750,A,Low,0.0291,0.8932,103
SMC,CG,2015,2019,30329,30329,A,Low,0.0291,0.8932,103
SMC,CG,2015,2019,30017,30017,F,High,0.0194,0.8932,103
FIAT,HYMER,2020,2024,30858,30858,P,Low,0.0455,0.8818,220
FIAT,HYMER,2020,2024,30858,30858,F,High,0.0364,0.8818,220
FIAT,HYMER,2020,2024,31194,31194,A,Low,0.0273,0.8818,220
FIAT,HYMER,2020,2024,32037,32037,A,Low,0.0227,0.8818,220
FIAT,HYMER,2020,2024,30616,30616,F,High,0.0182,0.8818,220
FIAT,HYMER,2020,2024,30205,30205,F,High,0.0182,0.8818,220
FIAT,HYMER,2020,2024,31186,31186,A,Low,0.0136,0.8818,220
FIAT,HYMER,2020,2024,30878,30878,A,Low,0.0091,0.8818,220
FIAT,HYMER,2020,2024,31543,31543,F,High,0.0091,0.8818,220
FIAT,HYMER,2020,2024,30968,30968,F,High,0.0091,0.8818,220
MERCEDES-BENZ,SPRINTER 519,2020,2024,31321,31321,A,Low,0.0276,0.9693,326
MERCEDES-BENZ,SPRINTER 519,2020,2024,30205,30205,F,High,0.0245,0.9693,326
MERCEDES-BENZ,SPRINTER 519,2020,2024,30898,30898,P,Low,0.0123,0.9693,326
MERCEDES-BENZ,SPRINTER 519,2020,2024,30823,30823,M,Low,0.0123,0.9693,326
MERCEDES-BENZ,SPRINTER 519,2020,2024,10001,10001,A,Low,0.0123,0.9693,326
MERCEDES-BENZ,SPRINTER 519,2020,2024,30895,30895,P,Low,0.0092,0.9693,326
MERCEDES-BENZ,SPRINTER 519,2020,2024,31086,31086,P,Low,0.0031,0.9693,326
MERCEDES-BENZ,SPRINTER 519,2020,2024,30012,30012,F,High,0.0031,0.9693,326
MERCEDES-BENZ,SPRINTER 519,2020,2024,31086,31086,F,High,0.0031,0.9693,326
